# 3000 candidates (of 97661 native,tatsama,deshi,tadbhava-tagged words scanned), sorted by loanword-likelihood
# score	word	phoneme	tag	trigger_window
0.2467	তাবলিগি	t a b l i g i	native	bli
0.2467	তাবলিগের	t a b l i g e r	native	bli
0.2467	দেবলিনা	d e b l i n a	native	bli
0.2467	পাবলিক	p a b l i k	native	bli
0.2467	পাবলিকলি	p a b l i k l i	native	bli
0.2467	পাবলিকে	p a b l i k e	native	bli
0.2467	পাবলিকের	p a b l i k e r	native	bli
0.2467	পাবলিকেশনস	p a b l i k e sh o n s	native	bli
0.2467	পাবলিকেশনের	p a b l i k e sh O n e r	native	bli
0.2467	পাবলিশার্স	p a b l i sh a r s	native	bli
0.2467	পাবলিশার্সের	p a b l i sh a r s	native	bli
0.2467	বাবলি	b a b l i	native	bli
0.2467	রিপাবলিক	r i p a b l i k	native	bli
0.2467	রিপাবলিকা	r i p a b l i k a	native	bli
0.2467	রিপাবলিকান	r i p a b l i k a n	native	bli
0.2467	রিপাবলিকানরা	r i p a b l i k a n r a	native	bli
0.2467	রিপাবলিকে	r i p a b l i k e	native	bli
0.2467	রিপাবলিকের	r i p a b l i k e r	native	bli
0.2467	শিবলি	sh i b l i	native	bli
0.2467	শিবলিকে	sh i b l i k e	native	bli
0.2467	শিবলির	sh i b l i r	native	bli
0.2467	হাবলি	h a b l i	native	bli
0.2409	ডিয়ানি	D i y a n i	native	Diy
0.2409	ডিয়াবি	D i y a b i	native	Diy
0.2408	প্লুরাল	p l u r a l	native	plu
0.2408	পাপলুকে	p a p l u k e	native	plu
0.2408	সাপলুডু	sh a p l u D u	native	plu
0.2407	দুএকটি	d u e k T i	native	uek
0.2389	ম্যানেজারদের	m A n e j a r d e r	native	mAnej
0.2362	এলাকাবাসি	e l a k a b a s i	native	asi
0.2362	এলাকাবাসিদের	e l a k a b a s i d e r	native	asi
0.2362	ওয়াসি	O y a s i	native	asi
0.2362	পাসি	p a s i	native	asi
0.2362	ফার্মাসি	ph a r m a s i	native	asi
0.2360	পাইলটসহ	p a i l O T sh o h O	native	OTs
0.2347	টেকনলজি	T e k n O l o j i	native	Tekn
0.2347	টেকনাফে	T e k n a ph e	native	Tekn
0.2347	টেকনাফসহ	T e k n a ph sh o h O	native	Tekn
0.2344	র্যাবকে	r A b k e	native	rAb
0.2344	র্যাবের	r A b e r	native	rAb
0.2344	র‍্যাব	r A b	native	rAb
0.2296	আবলুক	a b l u k	native	blu
0.2296	আবলুছ	a b l u sh	native	blu
0.2296	বাবলু	b a b l u	native	blu
0.2296	লাবলু	l a b l u	native	blu
0.2296	গাবলু	g a b l u	native	blu
0.2296	বাবলুকে	b a b l u k e	native	blu
0.2296	বাবলুর	b a b l u r	native	blu
0.2296	বাবলুসহ	b a b l u sh o h O	native	blu
0.2296	শিবলু	sh i b l u	native	blu
0.2295	সেটিংয়ে	sh e T i ng y e	native	eTin
0.2295	সেটিংয়ের	sh e T i ng y e r	native	eTin
0.2295	নেটিংসুবিধা	n e T i ng sh u b i dh a	native	eTin
0.2295	নেটিংসুবিধার	n e T i ng sh u b i dh a r	native	eTin
0.2295	পিকেটিংয়ে	p i k e T i ng y e	native	eTin
0.2295	পিকেটিংয়ের	p i k e T i ng y e r	native	eTin
0.2256	অফিসগামী	o ph i s g a m i	native	isg
0.2238	খুটিটি	kh u T i T i	native	TiTi
0.2238	ঘাটিটি	gh a T i T i	native	TiTi
0.2238	ঘাটিটির	gh a T i T i r	native	TiTi
0.2238	ত্রুটিটি	tr u T i T i	native	TiTi
0.2235	প্রিভি	pr i bh i k a u n sh i l	native	auns
0.2235	ব্রাউনসহ	br a u n sh o h O	native	auns
0.2184	অর্কিড	O r k i D	native	kiD
0.2184	কিড	k i D	native	kiD
0.2184	শার্কিড	sh a r k i D	native	kiD
0.2154	প্রোটিনসমৃদ্ধ	pr O T i n sh O m r i d dh O	tatsama	Tins
0.2128	কডা	k o D a	native	oDa
0.2128	কয়ডা	k o y o D a	native	oDa
0.2128	সডাক	sh o D a k	native	oDa
0.2125	বিজেপি	b i j e p i	native	jep
0.2125	বিজেপিও	b i j e p i O	native	jep
0.2125	বিজেপির	b i j e p i r	native	jep
0.2125	বিজেপিসহ	b i j e p i sh o h O	native	jep
0.2106	ডার্টিয়ার	D a r T i y a r	native	DarT
0.2106	ভান্ডারটি	bh a n D a r T i	native	DarT
0.2100	ড্যাট	D A T	native	DAT
0.2098	সবজিটি	sh O b j i T i	native	jiT
0.2098	পজিটিভ	p o j i T i bh	native	jiT
0.2098	পিজিটি	p i j i T i	native	jiT
0.2098	পুজিটা	p u j i T a	native	jiT
0.2098	বাজিটা	b a j i T a	native	jiT
0.2098	সিএনজিটি	sh i e n j i T i	native	jiT
0.2098	ইংরেজিটা	i ng r e j i T a	native	jiT
0.2086	ঘ্যাট	gh A T	native	hAT
0.2086	চ্যাটিংয়ের	ch A T i ng y e r	native	hAT
0.2086	ফ্যাটজুক্ত	ph A T j u kt O	native	hAT
0.2086	ফ্যাটি	ph A T i	native	hAT
0.2084	পন্ডার্স	p o n D a r sh	native	Dars
0.2081	ইজিপ্ট	i j i p T o	native	pTo
0.2081	নর্দাম্পটন	n o r d a mp T o n	native	pTo
0.2081	নর্দাম্পটনে	n o r d a mp T o n e	native	pTo
0.2081	নর্দাম্পটনের	n o r d a mp T o n e r	native	pTo
0.2066	ব্যাটকে	b A T k e	native	ATk
0.2057	কেওক্রাডং	k e O kr a D O ng	native	aDO
0.2057	ডামাডোল	D a m a D O l	native	aDO
0.2057	ডামাডোলে	D a m a D O l e	native	aDO
0.2057	ডামাডোলের	D a m a D O l e r	native	aDO
0.2057	প্রাডো	pr a D O	native	aDO
0.2057	ভরাডোবা	bh o r a D O b a	native	aDO
0.2047	ইংরেজিসহ	i ng r e j i sh o h O	native	ejis
0.2024	প্যাটি	p A T i	native	ATi
0.2024	ব্যাটই	b A T i	native	ATi
0.2024	ব্যাটিং	b A T i ng	native	ATi
0.2024	ব্যাটিংও	b A T i ng O	native	ATi
0.2024	ব্যাটিংকে	b A T i ng k e	native	ATi
0.2024	ব্যাটিংটাই	b A T i ng T a i	native	ATi
0.2024	ব্যাটিংটাও	b A T i ng T a O	native	ATi
0.2024	ব্যাটিংটাকে	b A T i ng T a k e	native	ATi
0.2024	ব্যাটিংয়ে	b A T i ng y e	native	ATi
0.2024	ব্যাটিংয়েই	b A T i ng y e i	native	ATi
0.2024	ব্যাটিংয়েও	b A T i ng y e O	native	ATi
0.2024	ব্যাটিংয়ের	b A T i ng y e r	native	ATi
0.2016	দেবশিশু	d e b sh i sh u	native	ebs
0.2004	পেইন্ট	p e i n T	native	einT
0.1978	অথরাইজড	o th O r a i j D	native	ijD
0.1978	অথারাইজড	o th a r a i j D	native	ijD
0.1978	প্যারালাইজড	p A r a l a i j D	native	ijD
0.1971	পার্টিং	p a r T i ng	native	rTin
0.1960	কাফরুল	k a ph r u l	native	phr
0.1960	কাফরুলে	k a ph r u l e	native	phr
0.1960	কাফরুলের	k a ph r u l e r	native	phr
0.1960	কুফরা	k u ph r a	native	phr
0.1960	কুফরার	k u ph r a r	native	phr
0.1960	কোফরান	k O ph r a n	native	phr
0.1960	গাফরি	g a ph r i	native	phr
0.1960	তফরা	t o ph r a	native	phr
0.1960	দক্ষিনআফ্রিকার	d O kkh i n a ph r i k a r	tatsama	phr
0.1960	দফরা	d o ph r a	native	phr
0.1960	নাফরা	n a ph r a	native	phr
0.1960	মাফরুহা	m a ph r u h a	native	phr
0.1960	মুফরাদ	m u ph r a d	native	phr
0.1960	রহিমআফরোজ	r O h i m a ph r O j	native	phr
0.1960	রহিমআফরোজের	r o h i m a ph r O j e r	native	phr
0.1960	শফরি	sh o ph r i	native	phr
0.1960	শরফরাজ	sh o r o ph r a j	native	phr
0.1951	কেটো	k e T O	native	keTO
0.1927	ইটন	i T o n	native	iTo
0.1927	ইটনের	i T o n e r	native	iTo
0.1927	ইটলস	i T o l o sh	native	iTo
0.1927	ইটলসে	i T o l o sh e	native	iTo
0.1927	ইটলসের	i T o l o sh e r	native	iTo
0.1927	নিটল	n i T o l	native	iTo
0.1927	কোইটভ	k O i T o bh	native	iTo
0.1927	চিপিটক	ch i p i T o k o	native	iTo
0.1927	টিট	T i T o	native	iTo
0.1927	ডাকটিকিটও	D a k T i k i T o O	native	iTo
0.1927	ত্রিপিটক	t ri p i T o k	native	iTo
0.1927	পিটক	p i T o k	native	iTo
0.1927	প্রতিটন	pr O t i T o n	native	iTo
0.1927	বইটই	b o i T o i	native	iTo
0.1927	বিটংক	b i T o ng k O	native	iTo
0.1927	বিটকাল	b i T o k a l	native	iTo
0.1927	বিটন	b i T o n	native	iTo
0.1927	বিটপ	b i T o p	native	iTo
0.1927	ভিটরিকে	bh i T o r i k e	native	iTo
0.1927	ভিটরির	bh i T o r i r	native	iTo
0.1927	রিটন	r i T o n	native	iTo
0.1888	কেরাম	k A r a m	native	kAr
0.1888	ক্যারক্যার	k A r k A r	native	kAr
0.1888	ক্যারক্যারি	k A r o k A r i	native	kAr
0.1888	ক্যারল	k A r O l	native	kAr
0.1888	ক্যারায়ল	k A r a y o l	native	kAr
0.1888	ক্যারিক	k A r i k	native	kAr
0.1888	ক্যারিকেচার	k A r i k e ch a r	native	kAr
0.1888	ক্যারিতে	k A r i t e	native	kAr
0.1888	ক্যারিবিয়	k A r i b i y	native	kAr
0.1888	ক্যারিবিয়দের	k A r i b i y d e r	native	kAr
0.1888	ক্যারিবিয়রা	k A r i b i y y o r a	native	kAr
0.1888	ক্যারিবিয়ান	k A r i b i y a n	native	kAr
0.1888	ক্যারিবিয়ানে	k A r i b i y a n e	native	kAr
0.1888	ক্যারিবিয়ার	k A r i b i y a r	native	kAr
0.1888	ক্যারিবিয়ায়	k A r i b i y a y	native	kAr
0.1888	ক্যারির	k A r i r	native	kAr
0.1888	ক্যারিশমাটিক	k A r i sh o m a T i k	native	kAr
0.1888	ক্যারিশমায়	k A r i sh o m a y o	native	kAr
0.1888	ক্যারিয়ার	k A r i y a r	native	kAr
0.1888	ক্যারিয়ারই	k A r i y a r i	native	kAr
0.1888	ক্যারিয়ারও	k A r i y a r O	native	kAr
0.1888	ক্যারিয়ারকে	k A r i y a r k e	native	kAr
0.1888	ক্যারিয়ারটা	k A r i y a r T a	native	kAr
0.1888	ক্যারিয়ারটাই	k A r i y a r T a i	native	kAr
0.1888	ক্যারিয়ারে	k A r i y a r e	native	kAr
0.1888	ক্যারিয়ারেই	k A r i y a r e i	native	kAr
0.1888	ক্যারিয়ারেও	k A r i y a r e O	native	kAr
0.1888	ক্যারিয়ারের	k A r i y a r e r o	native	kAr
0.1877	অমলেট	o m l e T	native	leT
0.1877	কাটলেট	k a T l e T	native	leT
0.1877	ছেলেটা	chh e l e T a	native	leT
0.1877	ছেলেটি	chh e l e T i	native	leT
0.1877	ছেলেটিকে	chh e l e T i k e	native	leT
0.1877	ছেলেটাকে	chh e l e T a k e	native	leT
0.1877	ছেলেটার	chh e l e T a r	native	leT
0.1877	ছেলেটিই	chh e l e T i i	native	leT
0.1877	ছেলেটির	chh e l e T i r	native	leT
0.1877	নিউজলেটার	n i u j l e T a r	native	leT
0.1877	পিলেট	p i l e T	native	leT
0.1877	প্যালেট	p A l e T	native	leT
0.1877	ফলেট	ph o l e T	native	leT
0.1877	ফোলেট	ph O l e T	native	leT
0.1877	বিলেট	b i l e T	native	leT
0.1877	লেট	l e T	native	leT
0.1877	লেটা	l e T a	native	leT
0.1877	লেঠেল	l e Th e l	native	leT
0.1877	সিলেটি	sh i l e T i	native	leT
0.1877	সোউফলেট	sh O u ph o l e T	native	leT
0.1860	ডিকে	D i k e	native	Dik
0.1860	ডিক	D i k	native	Dik
0.1860	ডিকটা	D i k T a	native	Dik
0.1860	ডিকাবের	D i k a b e r	native	Dik
0.1836	ডের	D e r	native	Der
0.1836	ডেরা	D e r a	native	Der
0.1836	ডেরার	D e r a r	native	Der
0.1836	ডেরায়	D e r a y	native	Der
0.1836	ডেড়েমুশে	D e r e m u sh e	native	Der
0.1836	মেম্বারদের	m e mb a r d e r	native	mem
0.1836	নামেমাত্র	n a m e m a tr O	native	mem
0.1836	মেমনকে	m e m o n k e	native	mem
0.1836	মেমি	m e m i	native	mem
0.1836	মেমোরিয়াল	m e m O r i y a l	native	mem
0.1836	মেম্বারস	m e mb a r sh	native	mem
0.1836	রিমেম্বার	r i m e mb a r	native	mem
0.1823	গ্স	g s o	native	gso
0.1786	রাবিড	r a b i D	native	biD
0.1777	নিড	n i D	native	niD
0.1774	ম্যাজিক	m A j i k	native	mAji
0.1774	ম্যাজিকে	m A j i k e	native	mAji
0.1774	ম্যাজিকের	m A j i k e r	native	mAji
0.1725	শ্রেশ্ঠা	s r E sh Th a	native	rEs
0.1698	কেবলা	k e b l a	native	ebl
0.1698	কেবলার	k e b l a r	native	ebl
0.1696	অবজারভেটরি	o b O a r bh e T O r i	native	eTO
0.1696	ইকুয়েটোরিয়াল	i k u y e T O r i y a l	native	eTO
0.1696	এটওয়া	e T O y a	native	eTO
0.1696	গেটওয়ে	g e T O y e	native	eTO
0.1696	গেটওয়ের	g e T O y e r	native	eTO
0.1696	নেটওয়ার্ক	n e T O a r k	native	eTO
0.1696	নেটো	n e T O	native	eTO
0.1696	পটো	p e T O	native	eTO
0.1696	পেটও	p e T O	native	eTO
0.1696	পেটো	p e T O	native	eTO
0.1696	পেটোয়া	p e T O y a	native	eTO
0.1683	এফবি	e ph b i	native	ephb
0.1671	লিটারপ্রতি	l i T a r pr O t i	native	liTar
0.1627	প্রটেক্ট	pr O T e k T	native	TekT
0.1627	প্রোটেক্ট	pr O T e k T	native	TekT
0.1618	চিড়েচ্যাপ্টা	ch i r e ch A p T a	native	ApT
0.1618	চেপ্টা	ch A p T a	native	ApT
0.1618	চ্যাপটা	ch A p T a	native	ApT
0.1618	চ্যাপ্টা	ch A p T a	native	ApT
0.1618	চ্যাপ্টার	ch A p T a r	native	ApT
0.1618	চ্যাপ্টারের	ch A p T a r e r	native	ApT
0.1613	অম্বুডসম্যান	O mb u D o sh o m A n	native	mAn
0.1613	ইংলিশম্যান	i ng l i sh m A n	native	mAn
0.1613	ম্যানহাটন	m A n h a T O n	native	mAn
0.1613	চেয়াম্যান	ch e y a m A n	native	mAn
0.1613	চেয়ারম্যান	ch e y a r m A n	native	mAn
0.1613	চেয়ারম্যানই	ch e y a r m A n i	native	mAn
0.1613	চেয়ারম্যানও	ch e y a r m A n O	native	mAn
0.1613	চ্যাপম্যান	ch A p m A n	native	mAn
0.1613	নরম্যান	n o r m A n	native	mAn
0.1613	নিউম্যান	n i u m A n	native	mAn
0.1613	ফায়ারম্যান	ph a y a r m A n	native	mAn
0.1613	ফিকম্যান	ph i k m A n	native	mAn
0.1613	ফিশারম্যান	ph i sh a r m A n	native	mAn
0.1613	ফোরম্যান	ph O r m A n	native	mAn
0.1613	বম্যান	b o m A n	native	mAn
0.1613	বার্গম্যান	b a r g m A n	native	mAn
0.1613	বার্গম্যানকে	b a r g m A n k e	native	mAn
0.1613	বার্গম্যানের	b a r g m A n e r	native	mAn
0.1613	ব্রাফম্যান	br a ph m A n	native	mAn
0.1613	মিসাইলম্যান	m i sh a i l m A n	native	mAn
0.1613	ম্যাংগানিজ	m A ng g a n i j	native	mAn
0.1613	ম্যাংগালোর	m A ng g a l O r	native	mAn
0.1613	ম্যাংগালোরে	m A ng g a l O r e	native	mAn
0.1613	ম্যাংগালোরের	m A ng g a l O r e r	native	mAn
0.1613	ম্যাংগো	m A ng g O	native	mAn
0.1613	ম্যাংগ্রো	m A ng gr O	native	mAn
0.1613	ম্যান	m A n	native	mAn
0.1613	ম্যানইউ	m A n i u	native	mAn
0.1613	ম্যানইউও	m A n i u O	native	mAn
0.1613	ম্যানইউকে	m A n i u k e	native	mAn
0.1613	ম্যানইউতে	m A n i u t e	native	mAn
0.1613	ম্যানইউর	m A n i u r	native	mAn
0.1613	ম্যানইউয়ের	m A n i u y e r	native	mAn
0.1613	ম্যানকে	m A n k e	native	mAn
0.1613	ম্যানগ্রোভ	m A n gr O bh	native	mAn
0.1613	ম্যানলি	m A n l i	native	mAn
0.1613	ম্যানহোল	m A n h O l	native	mAn
0.1613	ম্যানহোলে	m A n h O l e	native	mAn
0.1613	ম্যানহোলের	m A n h O l e r	native	mAn
0.1613	ম্যানি	m A n i	native	mAn
0.1613	ম্যানিং	m A n i ng	native	mAn
0.1613	ম্যানিংকে	m A n i ng k e	native	mAn
0.1613	ম্যানিংয়ের	m A n i ng y e r	native	mAn
0.1613	ম্যানিকিউর	m A n i k i u r	native	mAn
0.1613	ম্যানিকিওর	m A n i k i O r	native	mAn
0.1613	ম্যানিপুলেশন	m A n i p u l e sh o n	native	mAn
0.1613	ম্যানিলা	m A n i l a	native	mAn
0.1613	ম্যানিলার	m A n i l a r	native	mAn
0.1613	ম্যানিলায়	m A n i l a y	native	mAn
0.1613	ম্যানু	m A n u	native	mAn
0.1613	ম্যানুকা	m A n u k a	native	mAn
0.1613	ম্যানুলাইফ	m A n u l a i ph	native	mAn
0.1613	ম্যানুয়াল	m A n u y a l	native	mAn
0.1613	ম্যানুয়ালি	m A n u y a l i	native	mAn
0.1613	ম্যানুয়ালে	m A n u y a l e	native	mAn
0.1613	ম্যানুয়েল	m A n u y e l	native	mAn
0.1613	ম্যানে	m A n e	native	mAn
0.1613	ম্যানের	m A n e r	native	mAn
0.1613	রিচম্যান	r i ch m A n	native	mAn
0.1613	রোম্যান	r O m A n	native	mAn
0.1613	লাইনম্যান	l a i n m A n	native	mAn
0.1613	লাইনম্যানও	l a i n m A n O	native	mAn
0.1613	লাইনম্যানকে	l a i n m A n k e	native	mAn
0.1613	লাইনম্যানের	l a i n m A n e r	native	mAn
0.1613	লিবারম্যান	l i b a r m A n	native	mAn
0.1613	লিবারম্যানের	l i b a r m A n e r	native	mAn
0.1613	শারম্যান	sh a r m A n	native	mAn
0.1613	সানম্যান	sh a n m A n	native	mAn
0.1613	সিগম্যান	sh i g m A n o	native	mAn
0.1613	সিম্যান	sh i m A n o	native	mAn
0.1613	সুপারম্যান	sh u p a r m A n	native	mAn
0.1613	সুপারম্যানের	sh u p a r m A n e r	native	mAn
0.1613	হফম্যান	h o ph m A n	native	mAn
0.1613	হারম্যান	h a r m A n	native	mAn
0.1613	হিউম্যান	h i u m A n	native	mAn
0.1600	ইমপিউনিটি	i m o p i u n i T i	native	piu
0.1600	পিউ	p i u	native	piu
0.1600	পিউর	p i u r	native	piu
0.1600	পিউরভিউ	p i u r bh i u	native	piu
0.1600	পিউরি	p i u r i	native	piu
0.1600	পিউরিটান	p i u r i T a n	native	piu
0.1600	পিউরিন	p i u r i n	native	piu
0.1600	পিউড়ি	p i u r i	native	piu
0.1597	ঘুটঘুটে	gh u T gh u T e	native	uTg
0.1597	রুটগুলোর	r u T g u l O r	native	uTg
0.1597	ঘুটঘুট	gh u T gh u T	native	uTg
0.1582	লাইটোলার	l a i T O l a r	native	aiTO
0.1574	হ্যাজেল	h A j e l	native	Aje
0.1558	তিনটার	t i n T a r	native	inTar
0.1558	দিনটার	d i n T a r	native	inTar
0.1494	কুষ্টিয়া	k u sh T i a	tatsama	Tia
0.1494	পিটিআই	p i T i a i	native	Tia
0.1494	পিটিআইকে	p i T i a i k e	native	Tia
0.1494	পিটিআইর	p i T i a i r	native	Tia
0.1494	পিটিআইয়ে	p i T i a i y e	native	Tia
0.1494	পিটিআইয়ের	p i T i a i y e r	native	Tia
0.1446	ইউনিপেটুইউ	i u n i p e T u i u	native	Tui
0.1446	ইউনিপেটুইউতে	i u n i p e T u i u t e	native	Tui
0.1446	ইউনিপেটুইউর	i u n i p e T u i u r	native	Tui
0.1446	কুটুমবাড়ি	k u T u i b a r i	native	Tui
0.1446	টুই	T u i	native	Tui
0.1446	টুইউ	T u i u	native	Tui
0.1446	টুইয়ু	T u i y u	native	Tui
0.1390	ডেকেছিল	D e k e chh i l O	native	Dek
0.1390	ডেকচি	D e k o ch i	native	Dek
0.1390	ডেকচিতে	D e k ch i t e	native	Dek
0.1390	ডেকটি	D e k o T i	native	Dek
0.1390	ডেকা	D e k a	native	Dek
0.1390	ডেকার	D e k a r	native	Dek
0.1390	ডেকারের	D e k a r e r	native	Dek
0.1390	ডেকুরা	D e k u r a	native	Dek
0.1390	ডেকে	D e k e	native	Dek
0.1390	ডেকেই	D e k e i	native	Dek
0.1390	ডেকেও	D e k e O	native	Dek
0.1390	ডেকেছি	D e k e chh i	native	Dek
0.1390	ডেকেছিলাম	D e k e chh i l a m o	native	Dek
0.1390	ডেকেছিলে	D e k e chh i l e	native	Dek
0.1390	ডেকেছিলেন	D e k e chh i l e n	native	Dek
0.1390	ডেকেছে	D e k e chh e	native	Dek
0.1390	ডেকেছেন	D e k e chh e n	native	Dek
0.1390	ডেকের	D e k e r	native	Dek
0.1387	হেপাটাইটিস	h e p a T a i T i sh	native	aiTis
0.1370	কলজে	k o l j e	native	lje
0.1356	নাইটি	n a i T i	native	aiTi
0.1356	নাইটিংগেল	n a i T i ng g e l	native	aiTi
0.1356	ভাইটি	bh a i T i	native	aiTi
0.1356	ভাইটিকে	bh a i T i k e	native	aiTi
0.1356	ভাইটির	bh a i T i r	native	aiTi
0.1356	মলাইটিলা	m o l a i T i l a	native	aiTi
0.1356	মলাইটিলার	m o l a i T i l a r	native	aiTi
0.1356	লড়াইটি	l o r a i T i	native	aiTi
0.1356	লড়াইটিকে	l o r a i T i k e	native	aiTi
0.1347	নাইটকুইন	n a i T k u i n	native	aiTk
0.1339	চন্ডাশোক	ch o n D a sh O k	native	nDas
0.1339	খেজমত	kh e j m o t	native	ejm
0.1336	এটিসহ	e T i sh o h O	native	eTis
0.1336	সেটিসহ	sh e T i sh o h O	native	eTis
0.1314	ছুটবেন	chh u T b e n	native	uTb
0.1314	জুটবে	j u T b e	native	uTb
0.1314	ফুটবলাররা	ph u T b o l a r r a	native	uTb
0.1314	কুটবুদ্ধি	k u T b u d dh i	tatsama	uTb
0.1314	ছুটবে	chh u T b e	native	uTb
0.1314	ফুটবলজ্বরে	ph u T b o l j b o r e	tatsama	uTb
0.1314	ফুটবলবিশ্ব	ph u T b o l b i sh sh O	tatsama	uTb
0.1314	ফুটবলবিশ্বে	ph u T b o l b i sh sh e	tatsama	uTb
0.1314	ফুটবে	ph u T b e	native	uTb
0.1314	ফুটভাশি	ph u T bh a sh i	native	uTb
0.1303	গডউইন	g o D u i n	native	Duin
0.1285	সিআইএকে	sh i a i e k e	native	iek
0.1266	এক্টিনমিটার	e k T i n O m i T a r	native	miTar
0.1266	বর্গমিটারের	b o r g O m i T a r e r	native	miTar
0.1265	ঢিড	Dh i D	native	hiD
0.1265	ঢিঢি	Dh i Dh i	native	hiD
0.1241	ইম্পোর্টার্স	i mp O r T a r sh	native	Tars
0.1241	ভোটারশুন্য	bh O T a r sh u n n o	native	Tars
0.1241	ভোটারসংখ্যা	bh O T a r sh o ng kh a	native	Tars
0.1241	ভোটারসংখ্যার	bh O T a r sh o ng kh A r	native	Tars
0.1220	টিস্যুর	T i s u r	native	sur
0.1194	বেজেঞ্জো	b e j e nj O	tatsama	ejen
0.1194	বেজেঞ্জোর	b e j e nj O r	tatsama	ejen
0.1194	তেজেন্দ্র	t e j e ndr o	native	ejen
0.1194	ভেজেনি	bh e j e n i	native	ejen
0.1194	এমজে	e m j e	native	emje
0.1191	কাইট্টা	k a i T T a	native	aiTT
0.1191	নাইট্যংপাড়া	n a i T T o ng p a r a	native	aiTT
0.1191	ফাইট্টা	ph a i T T a	native	aiTT
0.1191	বাইট্টা	b a i T T a	native	aiTT
0.1174	অফসাইট	o ph sh a i T	native	aiT
0.1174	আড়াইটা	a r a i T a	native	aiT
0.1174	আড়াইটায়	a r a i T a y	native	aiT
0.1174	আড়াইটার	a r a i T a r	native	aiT
0.1174	আড়াইহাজারে	a r a i T a h a j a r e	native	aiT
0.1174	আড়াইহাজারের	a r a i T a h a j a r e r	native	aiT
0.1174	ইনভাইট	i n bh a i T	native	aiT
0.1174	কপিরাইট	k o p i r a i T	native	aiT
0.1174	কাইট	k a i T	native	aiT
0.1174	কাইটা	k a i T a	native	aiT
0.1174	গ্রানাইট	gr a n a i T	native	aiT
0.1174	নাইট	n a i T	native	aiT
0.1174	নাইটহুড	n a i T h u D	native	aiT
0.1174	পাইট	p a i T	native	aiT
0.1174	ফারেনহাইট	ph a r e n h a i T	native	aiT
0.1174	বাইট	b a i T	native	aiT
0.1174	বাইটা	b a i T a	native	aiT
0.1174	ভাইটা	bh a i T a	native	aiT
0.1174	ভাইটার	bh a i T a r	native	aiT
0.1174	মকফাইট	m o k ph a i T	native	aiT
0.1174	মাইটভাংগা	m a i T bh a ng g a	native	aiT
0.1174	লড়াইটা	l o r a i T a	native	aiT
0.1174	লড়াইটাই	l o r a i T a i	native	aiT
0.1174	লড়াইটাও	l o r a i T a O	native	aiT
0.1174	লড়াইটাকে	l o r a i T a k e	native	aiT
0.1174	শাইট	sh a i T	native	aiT
0.1170	কাকডাংগা	k a k D a ng g a	native	kDa
0.1170	কাকডাকা	k a k D a k a	native	kDa
0.1170	বুকডা	b u k D a	native	kDa
0.1170	হাকডাক	h a k D a k	native	kDa
0.1166	অবসকিউর	o b O sh k i u r	native	kiu
0.1166	কারকিউমিন	k a r k i u m i n	native	kiu
0.1166	পিকিউ	p i k i u	native	kiu
0.1166	বারবিকিউ	b a r b i k i u	native	kiu
0.1166	বারবিকিউর	b a r b i k i u r	native	kiu
0.1166	বেনকিউ	b e n k i u	native	kiu
0.1166	মেনিকিউর	m e n i k i u r	native	kiu
0.1166	রেসকিউ	r e sh k i u	native	kiu
0.1166	সিকিউ,	sh i k i u r	native	kiu
0.1166	হারকিউলিস	h a r k i u l i sh	native	kiu
0.1151	হাডুডু	h a D u D u	native	DuD
0.1143	ক্রফট	kr o ph T	native	phT
0.1143	ক্রাফট	kr a ph T	native	phT
0.1143	ক্রাফটস	kr a ph T s	native	phT
0.1143	গোফটা	g O ph T a	native	phT
0.1143	পাইক্রফট	p a i kr o ph T	native	phT
0.1143	বাফটা	b a ph T a	native	phT
0.1143	লাফটা	l a ph T a	native	phT
0.1122	প্রেমযোগ	pr e m j O g	native	emj
0.1122	প্রেমজোগ	pr e m j O g	native	emj
0.1087	রাইয়্যান	r a i y A n	native	yAn
0.1077	পিএল	p i e l	native	iel
0.1077	পিএলএ	p i e l e	native	iel
0.1077	পিএলএর	p i e l e r	native	iel
0.1077	পিএলএস	p i e l e s	native	iel
0.1077	পিএলওর	p i e l O r	native	iel
0.1077	পিপিএল	p i p i e l	native	iel
0.1077	পিপিএলের	p i p i e l e r	native	iel
0.1077	বিএইচইএল	b i e i ch i e l	native	iel
0.1077	বিএলআই	b i e l a i	native	iel
0.1077	বিএলআরআই	b i e l a r a i	native	iel
0.1077	বিপিএলকে	b i p i e l k e	native	iel
0.1077	বিপিএলে	b i p i e l e	native	iel
0.1077	বিপিএলের	b i p i e l e r	native	iel
0.1077	সিআরবিএলপি	sh i a r o b i e l p i	native	iel
0.1077	সিআরবিএলপির	sh i a r o b i e l o p i r	native	iel
0.1077	সিএল	sh i e l	native	iel
0.1077	সিএলপি	sh i e l p i	native	iel
0.1077	সিএলসিএস	sh i e l sh i e sh	native	iel
0.1077	সিপিএল	sh i p i e l	native	iel
0.1077	সিপিএলের	sh i p i e l e r	native	iel
0.1061	অপসংস্কৃতির	o p O sh o ng s k ri t i r	tatsama	skr
0.1061	সংস্কৃত	sh o ng s k ri t O	tatsama	skr
0.1061	সংস্কৃতি	sh o ng s k ri t i	tatsama	skr
0.1061	সংস্কৃতিমনা	sh o ng s k ri t i m o n a	tatsama	skr
